"County Economic Status in the United States, Fiscal Year 2024",,,,,,,,,,,,,,
Appalachian Regional Commission,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,Absolute Data Values,,,Indicator Index Values,,,,,,
37065,North Carolina,Edgecombe,,Distressed,8.2,"26,112",22.8,144.0,52.0,192.4,180.6,172.3,"2,917",4
37067,North Carolina,Forsyth,ARC,Transitional,5.2,"42,924",15.6,92.0,85.5,117.0,123.9,111.0,"1,465",2
37069,North Carolina,Franklin,,Transitional,5.1,"32,463",11.3,89.3,64.6,154.7,89.5,111.2,"1,472",2
37071,North Carolina,Gaston,,Transitional,5.6,"34,416",13.1,98.3,68.5,146.0,103.8,116.0,"1,630",3
37073,North Carolina,Gates,,Transitional,4.6,"34,600",13.9,80.8,68.9,145.2,110.2,112.1,"1,504",2
37075,North Carolina,Graham,ARC,At-Risk,7.2,"25,491",13.4,127.3,50.7,197.1,105.9,143.4,"2,492",4
37077,North Carolina,Granville,,Transitional,4.3,"33,864",14.4,75.7,67.4,148.3,113.7,112.6,"1,520",2
37079,North Carolina,Greene,,At-Risk,4.4,"26,287",21.4,77.5,52.3,191.1,169.3,146.0,"2,553",4
37081,North Carolina,Guilford,,Transitional,5.9,"41,511",14.5,104.7,82.6,121.0,115.0,113.6,"1,549",2
37083,North Carolina,Halifax,,Distressed,7.3,"25,480",26.2,128.1,50.7,197.1,207.7,177.7,"2,952",4
37085,North Carolina,Harnett,,Transitional,5.7,"30,438",14.9,100.0,60.6,165.0,118.3,127.8,"2,044",3
37087,North Carolina,Haywood,ARC,Transitional,4.9,"32,247",12.4,86.7,64.2,155.8,97.9,113.5,"1,544",2
37089,North Carolina,Henderson,ARC,Transitional,4.6,"36,746",10.4,81.6,73.2,136.7,82.0,100.1,"1,105",2
37091,North Carolina,Hertford,,At-Risk,6.1,"24,876",20.8,106.9,49.5,201.9,164.6,157.8,"2,759",4
37093,North Carolina,Hoke,,At-Risk,6.5,"26,969",17.9,114.9,53.7,186.3,141.7,147.6,"2,573",4
37095,North Carolina,Hyde,,Distressed,8.3,"34,148",24.2,146.8,68.0,147.1,191.3,161.7,"2,811",4
37097,North Carolina,Iredell,,Competitive,5.1,"48,559",9.8,89.3,96.7,103.4,77.4,90.0,708,1
37099,North Carolina,Jackson,ARC,At-Risk,5.3,"30,193",19.2,93.4,60.1,166.4,152.4,137.4,"2,336",4
37101,North Carolina,Johnston,,Transitional,4.6,"37,450",12.5,81.4,74.6,134.1,99.3,105.0,"1,271",2
37103,North Carolina,Jones,,Transitional,4.5,"31,276",20.8,79.6,62.3,160.6,165.1,135.1,"2,267",3
37105,North Carolina,Lee,,Transitional,5.8,"34,365",15.1,102.9,68.4,146.2,119.9,123.0,"1,891",3
37107,North Carolina,Lenoir,,At-Risk,4.9,"32,330",23.3,85.6,64.4,155.4,184.2,141.7,"2,443",4
37109,North Carolina,Lincoln,,Transitional,4.6,"42,389",10.7,81.3,84.4,118.5,84.7,94.8,889,2
37111,North Carolina,McDowell,ARC,Transitional,5.0,"26,158",13.8,87.9,52.1,192.0,109.5,129.8,"2,104",3
37113,North Carolina,Macon,ARC,Transitional,4.8,"32,113",16.3,85.3,63.9,156.4,129.4,123.7,"1,919",3
37115,North Carolina,Madison,ARC,Transitional,4.8,"27,319",13.8,84.8,54.4,183.9,109.4,126.0,"1,990",3
37117,North Carolina,Martin,,At-Risk,5.7,"24,147",19.8,100.3,48.1,208.0,156.5,154.9,"2,718",4
37119,North Carolina,Mecklenburg,,Competitive,5.3,"61,376",10.6,93.5,122.2,81.8,83.6,86.3,600,1
37121,North Carolina,Mitchell,ARC,Transitional,5.7,"27,053",13.0,100.4,53.9,185.7,102.7,129.6,"2,098",3
37123,North Carolina,Montgomery,,Transitional,5.0,"31,287",15.6,88.0,62.3,160.5,123.3,124.0,"1,925",3
37125,North Carolina,Moore,,Transitional,5.1,"44,833",9.7,90.1,89.3,112.0,76.7,92.9,814,2
37127,North Carolina,Nash,,Transitional,6.4,"35,130",14.7,111.8,69.9,143.0,116.4,123.8,"1,920",3
37129,North Carolina,New Hanover,,Transitional,4.9,"44,164",13.6,86.6,87.9,113.7,107.8,102.7,"1,193",2
37131,North Carolina,Northampton,,At-Risk,6.1,"26,554",20.8,107.5,52.9,189.2,164.7,153.8,"2,695",4
37133,North Carolina,Onslow,,Transitional,5.6,"38,160",13.3,98.1,76.0,131.6,105.3,111.7,"1,495",2
37135,North Carolina,Orange,,Competitive,4.0,"65,318",12.6,69.7,130.0,76.9,99.4,82.0,457,1
37137,North Carolina,Pamlico,,Transitional,4.5,"35,128",14.3,78.4,69.9,143.0,112.8,111.4,"1,481",2
37139,North Carolina,Pasquotank,,Transitional,5.7,"32,027",13.1,99.7,63.8,156.8,103.7,120.0,"1,797",3
37141,North Carolina,Pender,,Transitional,4.8,"34,184",12.5,84.4,68.1,146.9,99.0,110.1,"1,437",2
37143,North Carolina,Perquimans,,Transitional,5.6,"33,873",13.1,98.3,67.4,148.3,103.6,116.7,"1,656",3
37145,North Carolina,Person,,Transitional,5.4,"31,280",18.3,94.4,62.3,160.6,145.0,133.3,"2,223",3
37147,North Carolina,Pitt,,Transitional,5.2,"39,349",20.7,92.3,78.3,127.7,163.7,127.9,"2,049",3
37149,North Carolina,Polk,ARC,Transitional,4.8,"41,644",9.5,84.4,82.9,120.6,75.4,93.5,832,2
37151,North Carolina,Randolph,,Transitional,5.2,"31,369",15.1,90.7,62.5,160.1,119.6,123.5,"1,913",3
37153,North Carolina,Richmond,,Distressed,7.1,"25,932",25.0,124.9,51.6,193.7,197.5,172.0,"2,911",4
37155,North Carolina,Robeson,,Distressed,7.1,"23,065",27.3,125.0,45.9,217.8,215.9,186.2,"2,996",4
37157,North Carolina,Rockingham,,At-Risk,6.0,"28,658",18.2,104.8,57.1,175.3,144.3,141.5,"2,437",4
37159,North Carolina,Rowan,,Transitional,5.6,"31,926",16.8,98.1,63.6,157.3,132.6,129.4,"2,085",3
37161,North Carolina,Rutherford,ARC,At-Risk,6.7,"25,671",18.2,118.6,51.1,195.7,144.4,152.9,"2,673",4
37163,North Carolina,Sampson,,At-Risk,4.6,"29,380",21.4,81.2,58.5,171.0,169.4,140.5,"2,413",4
37165,North Carolina,Scotland,,Distressed,9.2,"24,232",26.1,161.8,48.2,207.3,206.4,191.8,"3,018",4
37167,North Carolina,Stanly,,Transitional,4.7,"32,222",13.3,82.7,64.1,155.9,105.5,114.7,"1,592",3
37169,North Carolina,Stokes,ARC,Transitional,4.6,"30,384",14.8,81.6,60.5,165.3,116.9,121.3,"1,843",3
37171,North Carolina,Surry,ARC,Transitional,4.8,"30,988",16.6,85.2,61.7,162.1,131.3,126.2,"1,994",3
37173,North Carolina,Swain,ARC,Transitional,5.5,"30,369",18.7,97.4,60.5,165.4,148.0,136.9,"2,322",3
37175,North Carolina,Transylvania,ARC,Transitional,4.5,"35,286",13.1,80.0,70.2,142.4,103.6,108.7,"1,385",2
37177,North Carolina,Tyrrell,,At-Risk,7.3,"29,681",16.7,127.8,59.1,169.2,132.4,143.1,"2,485",4
37179,North Carolina,Union,,Attainment,4.4,"53,535",7.2,76.8,106.6,93.8,56.9,75.8,296,1
37181,North Carolina,Vance,,Distressed,7.8,"25,682",19.4,136.7,51.1,195.6,154.0,162.1,"2,815",4
37183,North Carolina,Wake,,Attainment,4.5,"61,906",8.5,79.4,123.2,81.1,67.6,76.0,302,1
37185,North Carolina,Warren,,Distressed,7.6,"22,258",19.4,133.5,44.3,225.7,153.2,170.8,"2,900",4
37187,North Carolina,Washington,,Distressed,6.8,"25,900",24.2,119.9,51.6,193.9,191.8,168.5,"2,876",4
37189,North Carolina,Watauga,ARC,Transitional,4.3,"35,881",23.2,76.6,71.4,140.0,183.3,133.3,"2,220",3
37191,North Carolina,Wayne,,Transitional,5.1,"34,072",18.6,89.5,67.8,147.4,147.3,128.1,"2,052",3
37193,North Carolina,Wilkes,ARC,Transitional,5.1,"29,400",17.3,89.4,58.5,170.9,137.1,132.5,"2,182",3
37195,North Carolina,Wilson,,At-Risk,7.0,"31,797",18.9,122.9,63.3,158.0,149.3,143.4,"2,494",4
37197,North Carolina,Yadkin,ARC,Transitional,4.8,"30,816",15.4,84.8,61.3,163.0,122.0,123.3,"1,904",3
37199,North Carolina,Yancey,ARC,Transitional,4.8,"25,240",14.7,84.2,50.2,199.0,116.7,133.3,"2,221",3
38001,North Dakota,Adams,,Transitional,3.0,"39,972",14.2,52.7,79.6,125.7,112.4,96.9,975,2
38003,North Dakota,Barnes,,Competitive,3.2,"51,310",10.6,56.6,102.1,97.9,83.7,79.4,396,1
38005,North Dakota,Benson,,At-Risk,5.2,"38,577",30.2,91.3,76.8,130.2,238.9,153.4,"2,690",4
38007,North Dakota,Billings,,Attainment,2.9,"83,571",9.6,51.7,166.4,60.1,76.0,62.6,73,1
38009,North Dakota,Bottineau,,Competitive,4.4,"53,949",8.7,77.0,107.4,93.1,68.6,79.6,401,1
38011,North Dakota,Bowman,,Attainment,2.4,"61,560",9.3,42.6,122.6,81.6,74.0,66.1,104,1
38013,North Dakota,Burke,,Attainment,3.9,"60,039",5.5,67.8,119.5,83.7,43.9,65.1,98,1
38015,North Dakota,Burleigh,,Attainment,3.2,"54,767",7.8,56.5,109.0,91.7,61.4,69.9,169,1
38017,North Dakota,Cass,,Attainment,3.0,"56,201",10.4,53.3,111.9,89.4,82.3,75.0,274,1
38019,North Dakota,Cavalier,,Competitive,3.0,"72,945",13.8,53.1,145.2,68.9,109.2,77.1,331,1
38021,North Dakota,Dickey,,Attainment,2.6,"57,392",5.7,45.0,114.3,87.5,45.5,59.3,51,1
38023,North Dakota,Divide,,Attainment,2.3,"51,062",5.6,40.4,101.7,98.4,44.7,61.2,65,1
38025,North Dakota,Dunn,,Attainment,3.1,"68,447",7.3,54.7,136.3,73.4,57.6,61.9,69,1
38027,North Dakota,Eddy,,Competitive,4.2,"55,852",13.7,73.2,111.2,89.9,108.4,90.5,726,1
38029,North Dakota,Emmons,,Competitive,4.4,"56,402",8.1,77.3,112.3,89.1,63.8,76.7,322,1
38031,North Dakota,Foster,,Attainment,2.9,"62,767",7.2,51.2,125.0,80.0,56.7,62.6,74,1
38033,North Dakota,Golden Valley,,Attainment,2.5,"41,115",5.9,44.1,81.9,122.2,46.6,70.9,187,1
38035,North Dakota,Grand Forks,,Transitional,3.2,"47,567",15.4,56.3,94.7,105.6,122.3,94.7,885,2
38037,North Dakota,Grant,,Competitive,2.5,"40,492",11.8,43.6,80.6,124.1,93.2,86.9,615,1
38039,North Dakota,Griggs,,Attainment,2.7,"55,630",4.8,47.2,110.7,90.3,38.2,58.6,42,1
38041,North Dakota,Hettinger,,Competitive,3.0,"43,421",10.1,52.5,86.4,115.7,79.9,82.7,475,1
38043,North Dakota,Kidder,,Competitive,4.6,"57,440",10.3,81.1,114.4,87.4,81.4,83.3,494,1
38045,North Dakota,LaMoure,,Competitive,2.3,"58,209",14.5,39.7,115.9,86.3,114.7,80.2,418,1
38047,North Dakota,Logan,,Attainment,2.8,"51,380",7.4,48.7,102.3,97.8,58.4,68.3,140,1
38049,North Dakota,McHenry,,Competitive,4.3,"56,487",9.1,75.9,112.5,88.9,71.9,78.9,384,1
38051,North Dakota,McIntosh,,Attainment,3.2,"58,824",10.2,55.7,117.1,85.4,81.0,74.1,253,1
38053,North Dakota,McKenzie,,Competitive,4.7,"64,669",13.0,82.9,128.7,77.7,103.3,88.0,645,1
38055,North Dakota,McLean,,Attainment,3.7,"61,380",7.7,64.8,122.2,81.8,60.9,69.2,156,1
38057,North Dakota,Mercer,,Competitive,4.7,"51,397",9.6,83.0,102.3,97.7,75.9,85.5,571,1
38059,North Dakota,Morton,,Competitive,3.8,"46,833",7.7,67.7,93.2,107.3,61.0,78.7,381,1
38061,North Dakota,Mountrail,,Competitive,3.3,"60,680",12.9,57.4,120.8,82.8,102.1,80.7,427,1
38063,North Dakota,Nelson,,Competitive,3.7,"51,183",10.4,64.9,101.9,98.1,82.2,81.7,449,1
38065,North Dakota,Oliver,,Competitive,4.1,"50,834",11.8,72.2,101.2,98.8,93.3,88.1,650,1
38067,North Dakota,Pembina,,Attainment,4.5,"60,360",7.3,79.1,120.2,83.2,57.5,73.3,235,1
38069,North Dakota,Pierce,,Competitive,3.5,"50,305",11.2,61.7,100.1,99.9,88.8,83.5,498,1
38071,North Dakota,Ramsey,,Transitional,3.4,"44,046",14.7,60.6,87.7,114.0,116.8,97.1,985,2
38073,North Dakota,Ransom,,Competitive,2.7,"49,341",11.2,47.9,98.2,101.8,88.4,79.4,395,1
38075,North Dakota,Renville,,Attainment,3.5,"62,492",5.1,62.0,124.4,80.4,40.6,61.0,63,1
38077,North Dakota,Richland,,Competitive,2.9,"47,461",10.7,50.9,94.5,105.8,85.1,80.6,426,1
38079,North Dakota,Rolette,,Distressed,10.6,"32,234",26.9,185.9,64.2,155.8,213.3,185.0,"2,991",4
38081,North Dakota,Sargent,,Attainment,2.9,"61,500",5.7,50.4,122.4,81.7,45.3,59.1,49,1
38083,North Dakota,Sheridan,,Attainment,5.0,"60,838",4.3,88.6,121.1,82.6,34.3,68.5,144,1
38085,North Dakota,Sioux,,Distressed,3.7,"19,603",38.5,64.4,39.0,256.2,305.1,208.6,"3,059",4
38087,North Dakota,Slope,,Attainment,2.6,"67,059",4.5,46.0,133.5,74.9,35.8,52.2,14,1
38089,North Dakota,Stark,,Competitive,4.6,"52,416",10.9,80.3,104.3,95.8,85.9,87.3,627,1
38091,North Dakota,Steele,,Attainment,2.6,"72,758",12.1,45.1,144.8,69.0,96.1,70.1,171,1
38093,North Dakota,Stutsman,,Competitive,2.8,"47,694",12.5,50.0,94.9,105.3,99.3,84.9,551,1
38095,North Dakota,Towner,,Competitive,2.9,"62,155",14.8,50.4,123.7,80.8,117.5,82.9,481,1
38097,North Dakota,Traill,,Attainment,3.0,"51,207",6.0,52.7,101.9,98.1,47.5,66.1,105,1
38099,North Dakota,Walsh,,Competitive,4.0,"49,924",9.7,70.5,99.4,100.6,76.4,82.5,471,1
38101,North Dakota,Ward,,Competitive,4.2,"48,941",9.7,73.3,97.4,102.6,76.4,84.1,527,1
38103,North Dakota,Wells,,Attainment,3.8,"63,508",8.8,66.3,126.4,79.1,69.8,71.7,198,1
38105,North Dakota,Williams,,Competitive,5.9,"55,100",7.1,103.9,109.7,91.2,55.9,83.6,504,1
39001,Ohio,Adams,ARC,At-Risk,7.5,"25,831",19.2,131.9,51.4,194.5,152.3,159.5,"2,782",4
39003,Ohio,Allen,,Transitional,6.1,"35,187",13.0,107.7,70.0,142.8,103.2,117.9,"1,705",3
39005,Ohio,Ashland,,Transitional,5.0,"31,615",12.4,87.9,62.9,158.9,98.0,114.9,"1,602",3
39007,Ohio,Ashtabula,ARC,At-Risk,6.2,"29,163",18.9,109.2,58.1,172.2,149.7,143.7,"2,499",4
39009,Ohio,Athens,ARC,Distressed,6.2,"27,954",25.5,108.4,55.7,179.7,201.7,163.3,"2,831",4
39011,Ohio,Auglaize,,Competitive,4.5,"41,778",7.3,79.6,83.2,120.2,57.6,85.8,581,1
39013,Ohio,Belmont,ARC,Transitional,7.3,"29,590",11.3,128.3,58.9,169.8,89.1,129.1,"2,081",3
39015,Ohio,Brown,ARC,Transitional,6.2,"30,341",16.0,109.6,60.4,165.6,126.4,133.9,"2,234",3
39017,Ohio,Butler,,Transitional,5.2,"43,164",11.4,91.3,85.9,116.4,90.0,99.2,"1,075",2
39019,Ohio,Carroll,ARC,Transitional,6.5,"33,070",13.2,114.3,65.8,151.9,104.6,123.6,"1,916",3
39021,Ohio,Champaign,,Transitional,5.1,"36,145",10.2,89.6,72.0,139.0,80.6,103.1,"1,201",2
39023,Ohio,Clark,,Transitional,5.9,"31,968",15.2,104.3,63.6,157.1,120.3,127.3,"2,027",3
39025,Ohio,Clermont,ARC,Competitive,5.0,"52,027",8.9,87.8,103.6,96.5,70.8,85.0,559,1
39027,Ohio,Clinton,,Transitional,6.2,"37,663",14.0,108.9,75.0,133.4,110.7,117.7,"1,696",3
39029,Ohio,Columbiana,ARC,Transitional,6.7,"29,454",12.9,117.4,58.6,170.5,102.5,130.1,"2,112",3
39031,Ohio,Coshocton,ARC,At-Risk,6.9,"26,287",19.1,121.3,52.3,191.1,151.3,154.6,"2,711",4
39033,Ohio,Crawford,,Transitional,6.6,"29,563",14.1,116.8,58.9,169.9,111.6,132.8,"2,205",3
39035,Ohio,Cuyahoga,,Transitional,7.1,"47,483",16.7,125.3,94.5,105.8,132.3,121.1,"1,835",3
39037,Ohio,Darke,,Transitional,4.8,"37,944",10.4,84.1,75.5,132.4,82.6,99.7,"1,095",2
39039,Ohio,Defiance,,Transitional,5.7,"33,249",9.5,100.6,66.2,151.1,75.5,109.1,"1,399",2
39041,Ohio,Delaware,,Attainment,4.0,"74,855",4.6,71.2,149.0,67.1,36.4,58.2,40,1
39043,Ohio,Erie,,Transitional,7.2,"42,152",12.1,126.8,83.9,119.2,95.5,113.8,"1,559",3
39045,Ohio,Fairfield,,Competitive,4.9,"42,785",8.6,86.4,85.2,117.4,68.1,90.7,729,1
39047,Ohio,Fayette,,Transitional,5.4,"32,001",16.1,94.4,63.7,157.0,127.7,126.4,"2,001",3
39049,Ohio,Franklin,,Transitional,5.4,"46,584",14.7,94.2,92.7,107.8,116.0,106.0,"1,312",2
39051,Ohio,Fulton,,Transitional,5.6,"39,652",8.8,98.1,78.9,126.7,69.9,98.2,"1,039",2
39053,Ohio,Gallia,ARC,At-Risk,6.4,"28,613",16.4,112.0,57.0,175.6,130.0,139.2,"2,381",4
39055,Ohio,Geauga,,Attainment,4.8,"66,473",5.8,84.8,132.3,75.6,46.2,68.8,152,1
39057,Ohio,Greene,,Transitional,4.8,"45,856",10.9,85.2,91.3,109.5,85.9,93.6,840,2
39059,Ohio,Guernsey,ARC,At-Risk,6.6,"31,537",18.4,116.0,62.8,159.3,145.4,140.2,"2,409",4
39061,Ohio,Hamilton,,Transitional,5.5,"54,338",14.9,96.9,108.2,92.4,117.8,102.4,"1,186",2
39063,Ohio,Hancock,,Transitional,4.7,"46,385",11.1,82.8,92.3,108.3,87.5,92.9,812,2
39065,Ohio,Hardin,,At-Risk,5.8,"27,243",17.8,102.6,54.2,184.4,141.2,142.7,"2,468",4
39067,Ohio,Harrison,ARC,Transitional,6.9,"29,204",14.8,122.0,58.1,172.0,117.5,137.2,"2,330",3
39069,Ohio,Henry,,Transitional,6.0,"38,204",9.7,105.1,76.1,131.5,77.0,104.5,"1,254",2
39071,Ohio,Highland,ARC,At-Risk,6.5,"28,972",16.7,114.9,57.7,173.4,132.2,140.1,"2,406",4
39073,Ohio,Hocking,ARC,Transitional,5.6,"30,028",16.3,99.4,59.8,167.3,129.4,132.0,"2,168",3
39075,Ohio,Holmes,ARC,Competitive,3.2,"45,251",9.0,56.9,90.1,111.0,70.9,79.6,404,1
39077,Ohio,Huron,,Transitional,7.0,"33,561",12.3,123.6,66.8,149.7,97.6,123.6,"1,917",3
39079,Ohio,Jackson,ARC,At-Risk,7.1,"25,834",17.1,124.3,51.4,194.4,135.2,151.3,"2,644",4
39081,Ohio,Jefferson,ARC,At-Risk,7.5,"29,059",17.3,131.7,57.9,172.9,137.3,147.3,"2,568",4
39083,Ohio,Knox,,Transitional,4.7,"37,375",12.7,83.5,74.4,134.4,100.3,106.1,"1,313",2
39085,Ohio,Lake,,Competitive,5.8,"44,940",7.5,101.5,89.5,111.8,59.3,90.8,741,1
39087,Ohio,Lawrence,ARC,At-Risk,6.3,"28,459",18.8,110.5,56.7,176.5,148.5,145.2,"2,535",4
39089,Ohio,Licking,,Transitional,4.8,"41,742",9.5,84.6,83.1,120.3,75.0,93.3,825,2
39091,Ohio,Logan,,Transitional,5.3,"35,890",9.5,94.0,71.4,140.0,75.5,103.1,"1,203",2
39093,Ohio,Lorain,,Transitional,6.7,"40,346",13.2,117.4,80.3,124.5,104.6,115.5,"1,621",3
39095,Ohio,Lucas,,Transitional,7.1,"38,569",17.6,124.6,76.8,130.2,139.4,131.4,"2,149",3
39097,Ohio,Madison,,Transitional,4.4,"38,150",10.2,78.1,75.9,131.7,80.6,96.8,970,2
39099,Ohio,Mahoning,ARC,At-Risk,7.4,"34,186",17.3,130.8,68.1,146.9,137.1,138.3,"2,360",4
39101,Ohio,Marion,,Transitional,5.5,"28,671",15.2,96.0,57.1,175.2,120.1,130.4,"2,124",3
39103,Ohio,Medina,,Competitive,5.1,"52,322",5.7,90.5,104.2,96.0,45.5,77.3,341,1
39105,Ohio,Meigs,ARC,Distressed,7.8,"26,279",20.1,136.8,52.3,191.1,158.9,162.3,"2,820",4
39107,Ohio,Mercer,,Attainment,3.7,"47,090",5.3,65.3,93.7,106.7,41.9,71.3,193,1
39109,Ohio,Miami,,Competitive,5.0,"41,831",7.7,87.8,83.3,120.1,60.7,89.5,692,1
39111,Ohio,Monroe,ARC,At-Risk,8.8,"26,802",14.7,155.3,53.4,187.4,116.4,153.0,"2,678",4
39113,Ohio,Montgomery,,Transitional,6.2,"39,955",15.3,108.3,79.5,125.7,121.1,118.4,"1,731",3
39115,Ohio,Morgan,ARC,At-Risk,7.3,"26,690",17.3,129.0,53.1,188.2,137.3,151.5,"2,648",4
39117,Ohio,Morrow,,Transitional,5.3,"35,448",10.2,93.0,70.6,141.7,80.6,105.1,"1,277",2
39119,Ohio,Muskingum,ARC,Transitional,6.0,"33,155",15.8,104.8,66.0,151.5,125.1,127.1,"2,023",3
39121,Ohio,Noble,ARC,Distressed,7.8,"20,942",16.6,137.6,41.7,239.9,131.5,169.6,"2,892",4
39123,Ohio,Ottawa,,Transitional,7.0,"43,948",8.3,122.7,87.5,114.3,65.6,100.9,"1,132",2
39125,Ohio,Paulding,,Transitional,5.2,"34,541",10.1,92.0,68.8,145.4,79.6,105.7,"1,299",2
39127,Ohio,Perry,ARC,Transitional,6.4,"30,627",15.2,113.2,61.0,164.0,120.2,132.5,"2,186",3
39129,Ohio,Pickaway,,Transitional,5.1,"36,829",13.4,89.9,73.3,136.4,105.9,110.7,"1,456",2
39131,Ohio,Pike,ARC,At-Risk,7.3,"28,244",19.4,128.6,56.2,177.8,153.3,153.3,"2,682",4
39133,Ohio,Portage,,Transitional,5.4,"39,253",11.2,95.4,78.1,128.0,88.3,103.9,"1,229",2
39135,Ohio,Preble,,Transitional,4.9,"34,240",9.8,85.7,68.2,146.7,77.5,103.3,"1,211",2
39137,Ohio,Putnam,,Competitive,4.0,"45,524",6.3,70.8,90.6,110.3,50.2,77.1,332,1
39139,Ohio,Richland,,Transitional,6.4,"31,510",13.6,111.9,62.7,159.4,107.7,126.4,"2,002",3
39141,Ohio,Ross,ARC,Transitional,5.7,"30,093",16.5,100.1,59.9,166.9,130.8,132.6,"2,197",3
39143,Ohio,Sandusky,,Transitional,5.9,"34,138",12.9,103.3,68.0,147.1,102.2,117.5,"1,691",3
39145,Ohio,Scioto,ARC,Distressed,7.1,"28,039",23.8,124.4,55.8,179.2,188.6,164.1,"2,835",4
39147,Ohio,Seneca,,Transitional,5.7,"32,378",12.2,99.6,64.5,155.1,96.8,117.2,"1,674",3
39149,Ohio,Shelby,,Transitional,5.1,"39,870",10.8,90.6,79.4,126.0,85.6,100.7,"1,128",2
39151,Ohio,Stark,,Transitional,5.9,"37,606",13.4,104.6,74.9,133.6,105.7,114.6,"1,590",3
39153,Ohio,Summit,,Transitional,6.0,"46,600",12.6,105.7,92.8,107.8,100.0,104.5,"1,251",2
39155,Ohio,Trumbull,ARC,At-Risk,7.7,"29,970",17.1,134.7,59.7,167.6,135.4,145.9,"2,551",4
39157,Ohio,Tuscarawas,ARC,Transitional,5.5,"36,425",13.0,96.9,72.5,137.9,103.0,112.6,"1,522",2
39159,Ohio,Union,,Attainment,4.2,"55,909",4.7,73.6,111.3,89.8,37.3,66.9,113,1
39161,Ohio,Van Wert,,Transitional,4.7,"35,531",9.8,83.4,70.7,141.4,77.8,100.9,"1,131",2
39163,Ohio,Vinton,ARC,At-Risk,7.0,"24,994",18.9,123.7,49.8,201.0,149.3,158.0,"2,760",4
39165,Ohio,Warren,,Attainment,4.6,"59,237",4.8,81.4,117.9,84.8,38.1,68.1,136,1
39167,Ohio,Washington,ARC,Transitional,6.5,"34,435",13.6,114.4,68.6,145.9,107.6,122.6,"1,877",3
39169,Ohio,Wayne,,Transitional,4.2,"40,434",10.0,74.6,80.5,124.2,79.3,92.7,806,2
39171,Ohio,Williams,,Transitional,5.1,"34,825",10.7,90.1,69.3,144.2,85.1,106.5,"1,328",2
39173,Ohio,Wood,,Transitional,5.0,"42,534",12.6,87.8,84.7,118.1,100.0,102.0,"1,170",2
39175,Ohio,Wyandot,,Competitive,4.5,"40,833",7.0,79.7,81.3,123.0,55.3,86.0,590,1
40001,Oklahoma,Adair,,At-Risk,4.5,"24,757",24.5,79.2,49.3,202.9,194.2,158.8,"2,772",4
40003,Oklahoma,Alfalfa,,Transitional,2.7,"32,345",11.6,46.7,64.4,155.3,92.2,98.1,"1,029",2
40005,Oklahoma,Atoka,,At-Risk,5.4,"21,857",17.1,94.5,43.5,229.8,135.7,153.3,"2,688",4
40007,Oklahoma,Beaver,,Attainment,2.1,"53,637",7.5,36.9,106.8,93.7,59.2,63.3,80,1
40009,Oklahoma,Beckham,,At-Risk,5.0,"28,112",20.0,87.6,56.0,178.7,158.3,141.5,"2,438",4
40011,Oklahoma,Blaine,,Transitional,3.6,"38,147",12.3,63.3,75.9,131.7,97.3,97.4,997,2
40013,Oklahoma,Bryan,,Transitional,3.8,"29,983",17.1,66.8,59.7,167.5,135.5,123.3,"1,905",3
40015,Oklahoma,Caddo,,Transitional,4.4,"29,503",19.7,76.9,58.7,170.3,156.2,134.4,"2,250",3
40017,Oklahoma,Canadian,,Competitive,4.0,"40,353",7.6,69.7,80.3,124.5,60.4,84.9,550,1
40019,Oklahoma,Carter,,Transitional,4.9,"33,813",16.0,86.5,67.3,148.6,126.3,120.5,"1,816",3
40021,Oklahoma,Cherokee,,At-Risk,4.5,"26,361",21.3,79.3,52.5,190.5,168.7,146.2,"2,556",4
40023,Oklahoma,Choctaw,,Distressed,5.8,"22,585",23.1,102.2,45.0,222.4,183.1,169.3,"2,886",4
40025,Oklahoma,Cimarron,,Attainment,1.8,"54,665",12.1,32.5,108.8,91.9,95.7,73.4,238,1
40027,Oklahoma,Cleveland,,Transitional,3.8,"38,988",12.3,67.8,77.6,128.8,97.6,98.1,"1,031",2
40029,Oklahoma,Coal,,At-Risk,5.0,"28,874",20.8,88.6,57.5,174.0,164.4,142.3,"2,458",4
40031,Oklahoma,Comanche,,Transitional,4.8,"33,857",16.4,84.0,67.4,148.4,130.1,120.8,"1,824",3
40033,Oklahoma,Cotton,,Transitional,4.8,"35,464",20.3,83.9,70.6,141.6,160.5,128.6,"2,072",3
40035,Oklahoma,Craig,,Transitional,4.2,"26,780",18.9,73.3,53.3,187.6,149.3,136.7,"2,315",3
40037,Oklahoma,Creek,,Transitional,4.8,"33,342",14.1,84.4,66.4,150.7,111.4,115.5,"1,618",3
40039,Oklahoma,Custer,,Transitional,3.7,"34,294",16.0,65.1,68.3,146.5,126.6,112.7,"1,528",2
40041,Oklahoma,Delaware,,At-Risk,4.1,"25,160",19.0,72.5,50.1,199.6,150.0,140.7,"2,420",4
40043,Oklahoma,Dewey,,Transitional,3.2,"40,149",14.8,55.9,79.9,125.1,117.3,99.4,"1,087",2
40045,Oklahoma,Ellis,,Transitional,3.2,"44,123",15.4,57.0,87.8,113.8,121.8,97.6,"1,002",2
40047,Oklahoma,Garfield,,Transitional,3.9,"35,633",13.5,69.4,70.9,141.0,106.9,105.8,"1,305",2
